"","dis_prep","dis_soc","dis_exp","dis_perception","dis_stepshelp","dis_confidence","dis_awareness_effect","dis_awareness_count","dis_prepactions_count","disability","care","numchild","numadult","homeownership","income_agg","rurality","age"
"6631",2,2,3,3,2,2,0,1,1,1,0,0,2,1,1,0,2
"6632",1,1,3,2,5,4,0,1,1,0,0,0,5,0,1,0,2
"6633",2,5,3,1,3,6,0,1,8,0,0,0,3,0,2,0,2
"6634",2,2,3,2,4,4,0,1,1,0,0,0,3,1,2,0,7
"6635",4,5,2,3,5,5,3,6,2,0,0,2,2,0,1,0,3
"6636",3,5,2,4,5,6,3,3,2,0,0,0,1,0,1,0,2
"6637",3,3,3,3,4,3,3,5,8,0,0,1,3,1,2,0,4
"6638",4,4,3,3,6,5,3,1,4,0,0,4,5,1,1,0,2
"6639",2,2,2,2,1,5,2,2,1,0,0,0,3,0,2,0,6
"6640",5,5,2,2,5,5,3,3,3,1,1,0,3,1,1,1,6
"6641",4,3,2,3,5,5,3,6,5,1,0,0,4,1,3,0,2
"6642",3,1,3,2,5,5,2,4,1,0,0,0,2,1,2,0,7
"6643",4,4,2,4,5,5,2,5,2,1,0,0,3,0,1,0,5
"6644",2,1,2,2,1,1,0,1,1,0,0,0,2,1,2,0,6
"6645",5,6,3,3,3,5,3,7,7,0,0,0,2,1,2,0,6
"6646",4,4,2,2,4,5,3,2,1,0,1,0,3,1,1,1,5
"6647",6,6,2,4,6,2,3,1,4,0,0,0,1,0,1,0,2
"6648",2,3,3,2,6,6,2,1,1,1,1,0,1,0,1,0,4
"6649",2,3,3,2,6,3,0,1,2,0,1,0,2,0,1,0,5
"6650",5,6,3,2,4,4,3,7,6,1,1,0,3,1,3,0,7
"6651",4,3,2,3,4,4,3,6,5,0,0,0,2,1,3,0,6
"6652",5,6,2,3,6,6,3,3,4,0,0,3,2,1,3,0,3
"6653",4,3,3,3,5,4,2,3,3,0,0,0,2,0,2,0,3
"6654",6,6,2,3,6,6,3,7,6,0,0,2,2,1,3,0,3
"6655",4,6,3,4,6,5,3,10,6,0,0,1,3,1,2,1,3
"6656",6,3,3,4,5,3,2,4,3,0,0,1,1,0,1,1,3
"6657",4,6,3,1,4,5,3,8,8,0,0,2,2,1,3,0,5
"6658",5,4,2,3,6,5,3,8,3,1,0,0,1,0,1,0,2
"6659",2,4,3,3,6,6,3,6,3,0,0,4,2,1,2,0,3
"6660",4,3,2,3,5,5,3,6,4,0,0,3,2,1,3,0,4
"6661",4,6,3,4,5,5,3,8,7,0,0,1,1,0,1,0,3
"6662",2,1,2,3,4,4,0,1,1,0,0,0,2,1,1,1,6
"6663",4,3,3,3,6,5,2,3,1,0,0,0,1,1,1,0,5
"6664",5,6,3,2,5,5,3,8,5,1,0,1,4,1,1,0,4
"6665",4,4,3,4,4,4,3,6,4,0,0,0,2,1,2,0,3
"6666",3,5,3,4,5,6,2,2,2,0,0,0,1,1,2,0,4
"6667",4,6,2,4,5,5,3,5,4,0,0,2,2,1,3,0,4
"6668",2,1,3,3,4,4,3,1,1,0,0,0,2,0,1,0,7
"6669",5,6,3,4,6,5,3,3,3,0,1,2,4,1,2,1,4
"6670",2,4,2,2,5,4,1,4,2,0,0,0,2,1,1,0,4
"6671",4,3,2,3,4,4,3,4,5,0,0,0,1,1,2,0,2
"6672",4,4,2,3,5,5,0,1,1,0,0,0,2,0,1,0,5
"6673",3,4,2,3,4,3,2,3,3,0,1,0,2,0,1,0,5
"6674",4,4,2,3,5,4,2,5,1,0,0,0,2,0,1,0,3
"6675",5,6,2,2,4,5,2,2,1,0,0,0,2,1,2,0,5
"6676",2,3,2,3,6,6,1,1,3,0,0,1,2,1,3,0,3
"6677",3,3,3,2,3,3,2,1,1,1,1,0,2,0,1,0,4
"6678",2,2,3,2,4,4,2,1,1,0,0,0,2,1,2,0,6
"6679",5,5,2,3,6,5,3,4,4,0,0,0,1,1,2,1,5
"6680",4,3,3,4,6,6,3,4,5,0,1,2,4,1,3,0,3
"6681",2,3,2,4,6,3,0,1,1,1,0,0,1,1,1,0,3
"6682",4,4,2,4,5,4,3,4,4,0,0,2,2,1,2,0,4
"6683",2,3,2,2,4,4,0,1,1,0,0,0,2,1,1,0,7
"6684",4,4,3,3,6,6,3,8,4,0,1,2,2,1,3,0,3
"6685",3,1,3,3,3,4,2,5,1,0,0,1,3,1,2,1,5
"6686",4,5,3,4,6,5,3,6,5,1,1,3,2,1,3,0,3
"6687",1,6,3,2,4,4,3,6,2,0,0,2,2,1,2,0,3
"6688",4,6,3,3,6,5,3,11,12,0,1,0,3,1,2,0,4
"6689",5,6,2,3,6,4,3,7,5,0,0,1,5,0,3,0,3
"6690",4,6,2,4,6,6,3,5,5,0,0,2,4,1,3,0,3
"6691",5,5,3,4,6,6,3,3,2,1,1,2,3,1,3,0,3
"6692",5,6,3,4,6,5,3,10,7,1,0,0,2,1,1,0,6
"6693",2,1,3,3,4,1,0,1,2,0,0,0,2,1,1,0,7
"6694",4,5,3,3,4,5,3,3,4,1,1,2,4,1,3,0,4
"6695",4,4,3,3,4,5,3,3,1,0,0,0,3,1,2,0,7
"6696",4,6,2,2,6,6,3,9,6,0,0,2,2,1,3,0,3
"6697",5,4,3,3,5,3,3,5,3,0,0,0,3,1,2,0,4
"6698",4,3,2,2,1,2,0,1,1,1,1,0,2,1,1,0,5
"6699",4,6,3,4,6,6,3,4,4,1,1,2,2,1,3,0,6
"6700",5,4,3,4,6,6,3,8,9,1,1,2,4,1,3,0,3
"6701",6,6,3,3,6,6,3,8,5,0,0,2,4,1,2,1,3
"6702",5,6,3,3,5,5,3,5,4,0,0,3,2,1,3,0,3
"6703",5,5,3,3,5,4,3,5,5,0,0,1,3,1,3,0,4
"6704",5,6,3,4,5,6,3,4,4,0,1,3,2,1,3,0,3
"6705",2,2,3,4,3,2,2,4,1,1,1,0,1,0,1,0,3
"6706",5,4,3,4,5,5,3,6,4,0,0,0,2,0,3,0,5
"6707",5,5,3,3,4,4,3,4,3,1,0,2,2,1,3,0,3
"6708",4,5,3,3,4,4,3,3,1,0,0,2,2,0,3,0,2
"6709",3,3,2,4,6,2,0,1,1,0,0,1,1,1,3,0,4
"6710",4,5,3,3,5,4,3,9,3,0,0,0,1,1,1,0,5
"6711",4,6,3,3,5,4,3,3,1,0,0,1,3,0,3,0,2
"6712",2,2,2,2,2,2,0,1,1,0,0,0,1,1,1,0,2
"6713",3,4,2,1,5,3,2,3,3,1,0,0,1,0,1,0,8
"6714",2,4,3,4,6,6,3,10,11,0,0,5,2,0,1,0,3
"6715",3,5,3,3,4,4,1,4,2,0,0,0,3,1,1,0,6
"6716",5,5,2,2,3,5,3,2,2,0,0,0,1,1,2,0,5
"6717",4,4,2,2,6,5,2,5,2,0,0,0,1,1,2,0,4
"6718",4,3,2,1,5,4,2,9,2,1,1,0,3,1,2,0,5
"6719",2,3,2,2,5,5,2,4,1,0,0,0,2,1,2,0,5
"6720",1,1,2,1,3,1,0,1,1,0,0,0,2,1,2,0,6
"6721",5,6,2,4,5,6,3,3,3,0,0,0,2,1,2,0,6
"6722",2,2,3,1,3,3,1,10,1,0,0,0,1,1,2,0,3
"6723",6,6,3,4,6,6,3,5,5,0,1,0,2,1,1,0,3
"6724",5,5,2,3,4,4,3,8,6,1,0,4,5,1,2,0,3
"6725",6,6,3,4,6,6,3,12,12,0,0,2,2,1,2,0,3
"6726",4,6,3,3,5,6,3,2,1,0,0,0,1,0,1,1,4
"6727",4,6,3,3,5,5,3,5,6,0,0,1,4,1,2,0,6
"6728",6,6,2,3,6,6,3,8,8,0,0,0,3,1,1,0,2
"6729",5,5,3,3,5,5,3,3,3,0,0,4,2,1,3,0,3
"6730",6,6,3,4,6,5,3,6,7,1,1,1,2,1,1,0,4
"6731",3,3,3,4,5,6,3,6,3,0,0,0,4,1,1,0,1
"6732",5,6,3,4,6,5,3,7,6,0,1,0,3,1,2,0,5
"6733",4,5,2,3,6,5,3,2,3,0,0,0,2,0,1,0,2
"6734",5,5,2,3,6,5,3,7,6,0,0,2,4,1,3,0,4
"6735",2,3,3,1,4,4,0,1,1,1,0,2,5,0,1,1,4
"6736",4,6,2,2,6,5,3,5,5,0,0,2,2,1,2,0,4
"6737",5,6,3,4,6,6,3,1,4,0,0,2,1,0,1,0,3
"6738",4,3,3,3,6,6,3,6,3,0,0,0,3,0,1,0,2
"6739",2,1,2,1,4,1,2,6,2,0,0,3,2,1,2,0,4
"6740",5,4,3,3,5,5,3,4,3,0,0,2,2,0,1,0,3
"6741",4,6,2,4,5,4,3,4,3,0,0,0,1,0,2,0,5
"6742",6,6,2,2,3,6,3,5,5,1,1,1,3,0,2,0,3
"6743",4,4,2,3,5,5,3,4,2,0,0,2,4,1,1,0,2
"6744",1,1,1,1,1,1,0,1,1,0,0,0,3,1,2,1,4
"6745",4,6,3,4,6,6,2,3,2,0,0,1,3,1,3,0,4
"6746",3,6,3,3,4,6,3,2,3,1,0,0,2,1,1,0,5
"6747",4,4,2,3,5,5,2,2,3,0,0,0,2,1,2,0,3
"6748",4,3,3,3,6,5,3,5,6,0,0,2,4,1,3,0,4
"6749",3,4,3,3,4,4,1,5,8,0,1,0,4,1,1,0,1
"6750",3,3,2,2,4,3,2,3,1,1,0,1,1,0,1,1,5
"6751",2,4,3,4,6,5,0,1,1,1,0,0,3,0,2,1,8
"6752",3,4,2,4,6,4,3,2,2,0,0,0,1,0,1,0,2
"6753",2,2,3,4,6,5,3,2,1,0,0,3,2,0,1,0,1
"6754",3,5,2,4,5,5,1,2,2,0,0,1,2,0,1,0,4
"6755",5,4,2,2,5,5,0,1,1,0,0,0,3,1,2,1,5
"6756",3,2,3,2,3,4,2,4,1,0,0,2,4,1,3,0,4
"6757",4,6,3,4,4,5,3,3,3,1,1,2,4,0,1,0,2
"6758",2,2,2,3,1,4,0,1,1,0,0,0,2,1,2,0,5
"6759",4,4,2,3,6,5,2,9,1,1,1,3,6,1,1,0,4
"6760",5,6,3,4,6,6,3,10,7,1,1,0,4,1,1,0,7
"6761",5,6,2,4,6,6,3,2,3,1,1,0,4,0,2,0,2
"6762",2,2,2,2,1,2,0,1,1,1,0,0,2,1,1,1,5
"6763",2,4,3,4,4,4,0,1,1,0,0,0,3,0,1,0,2
"6764",5,5,3,3,6,5,3,10,9,1,0,0,1,0,2,0,2
"6765",4,3,2,2,5,4,2,2,1,0,0,0,3,1,2,1,5
"6766",5,6,2,4,5,4,3,5,5,1,0,2,2,0,1,0,6
"6767",2,4,2,4,6,6,3,1,6,0,0,0,1,0,1,1,5
"6768",4,4,2,1,5,4,3,3,2,0,1,0,2,1,2,1,6
"6769",5,6,3,3,5,5,3,3,3,0,0,0,3,1,3,0,3
"6770",2,2,2,2,4,6,0,1,1,0,0,0,1,1,1,0,5
"6771",3,2,3,3,4,2,0,1,3,1,0,0,1,1,1,0,5
"6772",4,4,3,3,4,4,3,3,3,1,0,0,2,1,2,0,6
"6773",2,2,2,2,5,4,3,2,2,0,0,0,2,0,1,0,6
"6774",3,1,3,3,6,5,0,1,2,0,1,0,2,1,2,0,6
"6775",2,4,2,3,5,6,0,1,1,0,0,0,1,1,2,0,5
"6776",4,2,2,4,4,5,3,3,1,0,0,0,2,0,1,0,2
"6777",3,4,2,3,4,4,2,2,2,0,0,0,4,1,3,0,4
"6778",4,6,3,3,5,3,3,6,5,1,0,0,1,1,1,0,7
"6779",2,3,2,2,3,4,2,2,1,0,0,0,2,0,2,0,4
"6780",2,2,2,2,2,3,0,1,1,1,1,0,1,0,1,0,3
"6781",4,6,2,2,5,5,3,3,2,1,0,0,2,1,2,0,7
"6782",4,3,3,4,5,6,3,6,8,0,0,2,2,1,3,0,2
"6783",2,3,2,4,6,4,0,1,1,1,0,0,3,0,1,0,4
"6784",4,3,2,3,5,4,0,1,1,0,0,0,3,0,2,1,3
"6785",3,3,3,4,5,4,2,1,1,0,0,0,2,1,3,0,5
"6786",3,2,2,3,3,3,0,1,1,0,0,0,1,0,1,0,3
"6787",4,4,3,3,5,4,3,8,1,1,0,0,1,0,1,0,5
"6788",5,5,3,4,6,6,3,12,12,0,0,1,2,1,2,0,4
"6789",4,2,2,3,5,5,3,4,3,0,0,3,2,1,2,0,4
"6790",3,1,1,1,1,2,2,1,1,1,0,0,2,0,1,0,3
"6791",5,6,2,3,4,5,2,2,4,0,0,0,2,1,2,1,6
"6792",4,3,2,3,5,4,3,6,6,1,0,0,4,1,1,0,2
"6793",4,5,2,1,5,5,3,2,1,0,1,0,4,1,1,0,8
"6794",4,5,2,4,6,5,3,5,4,1,0,2,2,0,2,0,4
"6795",2,3,2,2,4,3,2,3,1,0,0,0,2,1,2,0,6
"6796",4,3,2,3,4,5,2,5,2,0,0,1,3,0,3,0,4
"6797",5,4,3,3,5,5,3,3,1,0,0,4,2,1,2,0,3
"6798",4,4,2,3,4,3,0,1,1,1,0,0,4,1,1,0,6
"6799",2,2,2,2,2,1,2,5,1,1,0,0,1,0,1,0,7
"6800",2,2,2,2,3,5,0,1,1,0,0,0,1,0,1,0,6
"6801",2,2,2,2,3,5,0,1,2,0,0,0,2,1,2,0,8
"6802",5,5,3,3,6,5,3,10,9,0,0,0,2,1,1,0,5
"6803",5,6,3,2,3,5,3,6,3,0,0,0,2,1,2,0,6
"6804",5,5,3,3,6,5,3,7,6,0,0,0,3,1,2,1,5
"6805",2,4,3,4,6,6,3,6,6,1,0,1,3,1,1,0,3
"6806",5,6,2,4,5,4,3,8,8,0,1,0,2,1,3,0,4
"6807",2,2,2,3,3,5,2,4,1,0,0,0,1,1,2,0,7
"6808",6,6,2,4,6,6,3,12,12,0,0,0,3,0,1,0,6
"6809",3,6,3,3,4,4,3,4,4,0,1,2,4,1,3,0,3
"6810",5,6,3,2,5,5,3,6,7,0,0,0,2,1,1,0,5
"6811",3,5,2,3,4,4,1,3,3,0,0,2,2,1,2,0,3
"6812",6,5,3,3,5,5,3,12,7,0,0,0,2,1,1,0,7
"6813",5,4,3,2,6,6,3,6,6,0,0,0,2,1,2,0,6
"6814",3,3,3,2,4,5,2,4,2,1,1,0,2,1,3,0,7
"6815",5,6,2,3,4,4,3,5,5,1,0,0,1,1,1,0,6
"6816",4,3,2,2,4,4,2,1,1,0,0,0,2,1,3,0,5
"6817",4,5,3,4,6,6,3,1,1,0,1,2,5,0,1,0,3
"6818",4,5,3,4,4,6,3,8,8,1,0,1,2,0,1,0,4
"6819",4,3,3,4,6,6,3,5,7,1,0,1,3,1,1,1,3
"6820",4,6,3,4,6,6,3,5,9,0,1,1,4,1,2,0,2
"6821",4,3,3,3,5,3,2,4,2,0,0,4,1,0,1,1,3
"6822",5,6,2,4,6,5,3,4,4,0,0,0,2,1,1,0,7
"6823",5,5,2,4,4,3,3,5,3,0,0,1,3,0,2,0,3
"6824",3,4,3,3,5,5,2,6,5,0,0,2,2,1,1,1,3
"6825",3,4,2,2,4,4,3,3,4,0,0,2,2,1,2,0,3
"6826",5,5,2,2,5,4,3,6,5,1,0,0,2,1,1,0,7
"6827",3,5,2,2,5,4,3,3,6,0,0,0,1,1,2,0,2
"6828",6,5,2,4,6,6,3,10,8,0,1,3,2,0,2,0,3
"6829",5,1,3,2,5,5,3,5,5,0,0,0,2,1,2,1,2
"6830",2,2,2,2,1,6,0,1,1,1,0,1,5,1,2,0,4
"6831",5,5,2,3,4,5,3,5,4,0,0,2,4,1,1,0,3
"6832",3,3,3,3,5,5,3,6,2,0,0,3,2,0,2,0,3
"6833",4,6,2,3,4,4,3,4,3,0,0,0,1,1,1,0,8
"6834",4,3,2,1,4,1,0,1,1,1,0,0,2,1,1,0,7
"6835",4,4,2,3,5,4,3,5,2,0,0,2,2,1,3,0,3
"6836",2,2,2,3,2,5,0,1,1,0,0,0,4,1,1,0,6
"6837",3,4,3,3,5,4,3,8,2,0,0,1,2,1,2,0,3
"6838",6,6,2,3,5,6,3,3,4,1,0,0,3,0,1,0,5
"6839",4,4,2,3,4,6,3,5,3,0,1,0,2,1,1,0,7
"6840",4,4,2,3,3,3,2,3,1,1,0,0,1,0,1,0,6
"6841",6,6,1,4,6,6,3,4,5,0,1,3,5,1,3,0,3
"6842",5,4,3,3,5,3,3,3,3,0,0,1,5,0,1,0,4
"6843",6,6,3,4,6,6,3,4,8,0,0,2,4,1,3,0,4
"6844",5,5,3,3,5,6,3,3,4,0,1,3,2,1,3,0,4
"6845",2,4,3,4,6,6,3,10,6,0,0,2,2,1,3,0,4
"6846",3,6,3,4,6,6,2,1,1,0,0,4,4,1,1,0,3
"6847",6,6,3,2,6,6,3,6,6,0,0,3,2,1,3,0,3
"6848",4,4,2,4,6,5,2,4,4,0,0,0,2,0,1,0,5
"6849",2,2,2,2,2,2,0,1,1,0,0,0,2,1,3,0,5
"6850",6,6,3,3,5,6,3,7,7,0,0,2,4,1,3,0,3
"6851",2,2,2,2,4,4,2,2,2,0,0,0,4,1,2,0,2
"6852",3,5,2,3,5,5,3,7,6,1,1,0,2,1,3,0,4
"6853",3,4,3,3,4,4,3,3,3,0,0,0,3,1,2,0,2
"6854",4,4,2,3,4,4,0,1,1,0,0,3,2,0,1,0,3
"6855",6,6,2,3,6,6,3,6,6,0,0,2,2,1,3,0,3
"6856",3,3,3,3,4,4,0,1,2,0,0,0,3,1,3,0,6
"6857",4,6,2,3,5,4,0,1,2,0,0,0,3,1,1,0,5
"6858",4,3,3,3,6,6,2,12,2,1,0,2,3,0,1,0,4
"6859",4,4,3,3,5,3,2,7,4,0,1,2,2,0,1,0,3
"6860",2,3,2,2,4,4,2,2,2,0,0,0,2,1,3,0,6
"6861",3,4,2,3,5,6,3,1,2,0,0,0,1,0,1,0,3
"6862",4,4,3,3,4,4,2,4,5,0,0,0,2,1,2,0,6
"6863",3,3,2,1,3,4,0,1,1,0,0,1,2,0,2,0,3
"6864",6,6,3,4,6,6,3,10,10,0,0,3,2,1,3,0,4
"6865",2,1,2,1,4,5,0,1,1,0,1,0,5,1,1,0,6
"6866",4,5,3,3,5,6,3,2,2,1,1,2,4,0,3,0,2
"6867",5,6,3,3,4,4,3,8,9,1,1,4,3,0,1,0,5
"6868",2,6,3,3,5,4,3,2,3,1,1,1,3,1,3,0,4
"6869",4,6,3,4,6,6,3,7,6,1,1,2,4,1,1,0,3
"6870",2,4,3,4,4,4,2,3,2,0,0,0,1,0,2,0,3
"6871",4,6,2,1,5,5,3,4,1,0,0,4,2,1,2,0,4
"6872",2,2,2,2,5,6,0,1,1,0,0,0,4,1,2,0,3
"6873",5,5,3,3,5,4,3,3,4,1,0,0,2,1,3,0,7
"6874",3,4,3,3,5,5,3,2,4,0,0,1,4,1,3,0,4
"6875",3,4,2,3,5,5,2,5,6,0,0,2,2,1,3,0,3
"6876",5,5,3,3,6,5,3,6,5,0,0,3,5,1,3,0,3
"6877",4,5,3,3,5,6,3,7,5,0,0,1,3,0,2,0,5
"6878",2,3,2,2,4,4,2,4,3,1,0,0,1,0,3,0,4
"6879",4,6,3,4,6,6,3,12,12,1,1,2,4,1,3,0,3
"6880",2,3,2,1,5,1,0,1,1,0,0,0,2,1,3,0,6
"6881",6,6,2,3,6,6,3,6,7,0,0,2,2,1,3,0,3
"6882",4,4,3,3,3,5,3,3,4,0,1,2,5,1,2,0,3
"6883",3,4,3,3,5,4,3,3,4,1,1,1,1,1,3,0,3
"6884",4,6,3,3,5,5,3,9,5,0,1,2,4,1,3,0,3
"6885",5,6,3,3,5,5,3,5,2,0,1,3,5,1,3,0,4
"6886",2,3,2,4,3,5,0,1,1,0,0,0,4,0,1,0,2
"6887",4,5,2,1,6,6,3,12,12,0,1,0,4,1,1,0,2
"6888",5,6,3,3,5,4,3,7,5,0,0,0,2,1,2,1,3
"6889",4,6,2,4,6,6,3,8,7,0,0,2,2,1,3,0,4
"6890",5,6,2,2,6,6,3,8,9,0,1,2,2,1,3,0,3
"6891",5,2,3,4,6,6,3,3,5,1,1,2,4,1,3,0,3
"6892",4,6,3,4,6,6,3,7,5,0,0,2,4,1,3,0,3
"6893",5,4,3,4,6,6,3,7,5,0,1,2,4,1,3,0,3
"6894",3,4,2,3,6,5,2,4,1,0,0,0,3,0,1,0,3
"6895",4,3,3,4,6,5,2,2,3,0,0,0,3,0,3,0,5
"6896",5,6,3,4,6,6,0,1,2,0,0,0,1,1,1,1,3
"6897",5,6,2,3,5,5,3,2,4,0,0,0,2,1,1,0,6
"6898",2,2,2,2,2,2,0,1,1,0,0,0,1,1,1,0,3
"6899",4,5,3,3,5,6,3,5,4,0,0,0,5,0,2,0,2
"6900",4,5,3,4,5,5,3,2,2,1,0,2,2,1,1,0,3
"6901",2,2,2,2,3,2,0,1,1,0,0,0,2,1,2,0,7
"6902",4,3,3,3,4,3,3,4,5,0,0,0,1,1,2,0,3
"6903",5,5,3,4,6,5,3,9,9,0,0,3,2,1,2,0,3
"6904",5,6,3,2,6,5,3,6,4,0,0,2,2,1,3,0,3
"6905",2,3,3,3,5,5,0,1,1,0,0,3,3,0,2,1,3
"6906",4,6,2,4,5,6,3,6,3,0,0,4,6,1,3,1,3
"6907",5,6,2,3,5,5,3,7,6,0,0,2,2,0,3,0,3
"6908",2,3,3,2,5,4,0,1,1,1,0,0,2,0,1,0,3
"6909",2,2,1,2,1,6,0,1,1,0,0,0,1,1,3,1,7
"6910",2,3,2,3,4,4,2,3,3,0,0,1,3,0,1,0,3
"6911",4,4,3,3,5,5,2,7,2,0,0,2,1,1,2,0,3
"6912",3,4,3,3,6,5,3,6,8,0,0,2,2,1,3,0,4
"6913",4,4,2,2,4,5,3,5,7,0,0,1,1,0,1,0,3
"6914",5,5,3,3,4,5,3,7,4,1,1,3,2,1,3,0,4
"6915",2,2,2,1,1,1,0,1,1,0,0,0,1,1,2,0,5
"6916",5,6,3,3,6,5,3,2,1,1,0,0,2,0,1,0,7
"6917",6,6,3,3,6,6,3,10,7,0,0,1,3,1,2,0,2
"6918",3,2,2,3,4,5,2,6,1,0,0,0,1,1,2,0,3
"6919",5,5,2,3,6,3,3,7,5,0,0,1,2,1,3,0,3
"6920",2,4,2,3,5,5,0,1,1,0,0,1,2,1,3,0,4
"6921",5,5,3,3,6,5,3,3,3,0,0,1,3,0,1,0,3
"6922",2,3,2,3,4,3,2,5,1,0,0,0,2,1,1,1,6
"6923",5,3,3,2,5,4,3,5,3,0,0,0,2,1,2,0,2
"6924",3,4,2,4,4,4,2,1,1,0,0,0,3,1,1,1,3
"6925",4,6,3,4,6,6,3,7,7,1,1,2,4,1,3,1,4
"6926",2,5,2,2,4,6,2,1,1,0,1,0,2,1,2,0,6
"6927",4,3,3,4,5,4,2,8,1,0,0,0,3,0,2,0,4
"6928",4,3,3,3,4,6,2,2,1,1,0,0,1,1,1,0,6
"6929",2,3,3,3,5,5,0,1,1,0,0,0,1,0,1,0,6
"6930",4,3,2,1,5,3,0,1,1,0,0,0,2,1,2,0,8
"6931",3,4,3,2,5,4,1,2,1,1,0,2,3,1,1,0,1
"6932",4,6,3,4,5,6,3,3,1,1,1,0,2,1,1,0,7
"6933",4,4,2,3,5,6,3,1,1,0,0,0,4,1,1,0,3
"6934",4,1,3,4,6,3,1,1,1,0,1,1,4,0,1,0,4
"6935",4,4,2,4,6,4,3,2,2,0,0,0,2,1,1,0,7
"6936",5,5,3,3,5,6,3,9,9,1,1,1,3,0,1,0,3
"6937",4,6,3,2,6,4,3,3,3,0,0,0,2,1,2,0,5
"6938",2,2,2,3,5,6,0,1,1,0,0,0,2,0,1,0,2
"6939",4,6,2,4,2,5,3,1,2,0,0,2,4,0,1,0,2
"6940",2,2,3,4,6,5,3,1,1,1,1,1,2,0,1,0,3
"6941",5,4,3,4,4,4,3,3,5,0,0,1,2,0,2,0,4
"6942",4,4,3,3,6,6,2,5,5,1,0,1,2,1,1,0,5
"6943",4,6,3,4,5,4,3,5,5,0,0,0,1,1,2,0,7
"6944",2,3,1,3,4,4,1,1,2,0,0,2,3,0,2,0,3
"6945",3,3,2,3,4,4,2,6,2,0,0,0,3,1,3,0,2
"6946",4,5,3,4,5,4,3,4,3,0,1,1,5,1,3,0,3
"6947",4,4,3,3,5,5,3,11,3,1,0,0,2,1,1,0,7
"6948",5,6,3,3,5,6,3,4,3,0,0,0,2,1,3,0,5
"6949",4,4,3,2,5,5,2,5,3,0,0,2,2,1,3,0,3
"6950",3,4,3,4,4,5,1,4,3,0,0,0,2,0,1,0,3
"6951",4,6,3,4,4,6,3,7,2,0,1,0,3,0,1,0,5
"6952",5,4,3,3,5,5,3,5,3,0,0,3,5,1,1,0,2
"6953",4,4,2,3,4,4,3,10,3,1,1,0,2,1,1,0,4
"6954",4,4,3,4,6,3,3,7,2,1,0,0,2,1,1,0,5
"6955",2,4,2,3,6,5,3,3,3,0,1,2,6,0,1,0,3
"6956",5,6,3,3,5,5,3,3,4,0,0,0,1,1,1,0,3
"6957",3,3,3,3,5,4,2,3,1,0,1,0,3,1,1,0,5
"6958",4,6,3,4,6,6,3,7,4,1,0,0,2,1,1,0,7
"6959",3,3,3,1,6,4,2,8,1,1,0,0,1,0,1,0,4
"6960",5,4,3,4,4,3,3,5,3,0,0,0,1,0,1,0,5
"6961",6,6,3,4,6,6,3,8,9,0,0,0,4,0,1,0,1
"6962",2,3,2,2,4,5,3,2,3,0,0,0,2,1,2,0,7
"6963",4,6,3,3,5,3,3,4,1,0,0,0,1,1,1,0,7
"6964",3,3,2,2,2,4,3,1,1,0,1,1,2,0,1,1,1
"6965",4,3,3,3,6,5,2,2,1,0,0,0,2,1,1,1,7
"6966",5,4,3,3,5,6,3,4,4,0,1,0,1,0,2,0,5
"6967",3,6,3,4,6,5,3,3,1,1,0,0,1,0,1,0,2
"6968",3,2,3,4,6,6,3,1,1,0,0,0,4,1,2,0,2
"6969",5,5,3,3,6,6,3,10,11,1,1,2,4,1,3,0,3
"6970",2,4,3,3,6,5,2,5,1,0,0,2,2,1,3,0,3
"6971",4,6,3,4,6,6,3,5,4,0,0,0,2,1,2,0,5
"6972",6,6,3,2,6,6,3,8,7,0,0,2,2,1,3,0,3
"6973",5,4,3,3,6,6,3,5,2,1,1,3,5,1,2,0,3
"6974",4,6,3,4,6,6,3,6,6,0,0,2,4,1,3,0,3
"6975",5,5,3,4,6,6,3,3,4,0,1,2,2,1,3,0,3
"6976",5,6,3,3,6,5,3,6,4,0,0,0,1,0,2,0,5
"6977",4,4,3,4,4,5,3,9,3,0,0,0,1,0,1,0,6
"6978",3,1,1,1,1,1,0,1,1,0,0,0,2,1,2,0,8
"6979",3,6,2,3,6,5,3,3,2,0,0,0,1,1,1,0,6
"6980",2,6,3,4,6,6,3,7,3,0,0,2,4,1,3,0,3
"6981",4,5,3,4,6,6,3,2,1,1,1,2,3,1,1,0,4
"6982",6,6,2,4,6,6,3,7,9,0,0,2,4,1,3,0,3
"6983",2,2,2,2,5,4,3,2,2,0,0,0,1,0,1,0,3
"6984",3,1,2,2,4,4,3,2,1,1,0,0,1,0,1,0,7
"6985",4,5,3,2,4,4,2,4,2,0,0,0,2,1,2,0,6
"6986",4,6,3,3,6,6,3,5,4,0,0,3,2,1,3,0,3
"6987",4,4,3,4,6,5,1,4,3,1,0,0,2,1,2,0,7
"6988",5,6,2,4,6,6,3,10,10,0,0,1,1,0,1,1,2
"6989",2,3,2,3,6,5,3,2,3,0,0,0,2,1,2,0,4
"6990",3,3,1,2,4,4,3,3,1,0,0,0,3,1,1,0,2
"6991",5,6,2,3,5,5,3,6,5,0,0,0,2,1,2,0,7
"6992",4,4,2,2,4,5,3,4,4,0,0,0,1,0,1,1,7
"6993",5,5,2,2,5,6,3,9,9,0,1,0,2,1,2,1,4
"6994",5,6,3,3,6,6,3,9,6,0,1,2,4,1,3,0,3
"6995",5,6,3,1,4,4,3,1,2,1,0,0,2,1,1,1,7
